Id,Rainfall,Temperature,Humidity,Water,Day,Mean,Date
4720,796,28,12,972,1,795,26-Dec-18
4721,509,25,23,921,2,798,27-Dec-18
4722,503,27,10,937,3,793,28-Dec-18
4723,1093,19,12,596,4,801,29-Dec-18
4724,1319,20,11,573,5,804,30-Dec-18
4725,1028,19,18,758,6,801,31-Dec-18
4726,1387,20,19,699,7,797,01-Jan-19
4727,1074,23,19,520,1,808,02-Jan-19
4728,908,28,24,915,2,794,03-Jan-19
4729,1201,20,24,558,3,804,04-Jan-19
4730,1436,20,17,581,4,807,05-Jan-19
4731,1248,23,19,604,5,792,06-Jan-19
4732,643,31,18,1142,6,803,07-Jan-19
4733,1470,23,10,754,7,804,08-Jan-19
4734,1028,19,17,544,1,800,09-Jan-19
4735,538,28,14,949,2,790,10-Jan-19
4736,724,31,21,924,3,796,11-Jan-19
4737,1422,21,14,548,4,805,12-Jan-19
4738,785,34,10,941,5,796,13-Jan-19
4739,1275,20,24,642,6,806,14-Jan-19
4740,594,33,16,1186,7,801,15-Jan-19
4741,1190,20,24,561,1,792,16-Jan-19
4742,1056,19,17,599,2,791,17-Jan-19
4743,1098,19,18,575,3,802,18-Jan-19
4744,847,25,13,923,4,805,19-Jan-19
4745,624,29,14,939,5,791,20-Jan-19
4746,576,31,16,1045,6,796,21-Jan-19
4747,852,29,22,1016,7,803,22-Jan-19
4748,685,27,12,940,1,794,23-Jan-19
4749,684,32,20,921,2,809,24-Jan-19
4750,747,27,22,919,3,802,25-Jan-19
4751,881,30,22,961,4,791,26-Jan-19
4752,659,29,16,959,5,804,27-Jan-19
4753,1303,20,21,594,6,790,28-Jan-19
4754,971,31,17,1113,7,805,29-Jan-19
4755,526,33,21,943,1,795,30-Jan-19
4756,1271,21,21,479,2,793,31-Jan-19
4757,1014,22,16,591,3,799,01-Feb-19
4758,1377,21,11,568,4,799,02-Feb-19
4759,1037,20,12,545,5,792,03-Feb-19
4760,1164,19,10,693,6,809,04-Feb-19
4761,1280,22,25,647,7,798,05-Feb-19
4762,1430,20,13,608,1,799,06-Feb-19
4763,1170,21,25,563,2,810,07-Feb-19
4764,1200,20,15,574,3,805,08-Feb-19
4765,585,30,15,1018,4,810,09-Feb-19
4766,874,27,18,950,5,801,10-Feb-19
4767,524,25,16,1041,6,806,11-Feb-19
4768,1166,20,24,665,7,808,12-Feb-19
4769,800,31,14,949,1,792,13-Feb-19
4770,792,32,11,938,2,804,14-Feb-19
4771,1375,22,18,590,3,797,15-Feb-19
4772,558,31,10,1005,4,806,16-Feb-19
4773,733,31,20,906,5,807,17-Feb-19
4774,707,26,12,1074,6,795,18-Feb-19
4775,1071,19,21,723,7,802,19-Feb-19
4776,1138,23,10,524,1,797,20-Feb-19
4777,905,31,14,963,3,805,21-Feb-19
4778,1068,20,16,609,4,792,22-Feb-19
4779,999,31,14,927,5,801,23-Feb-19
4780,1487,20,12,698,6,807,24-Feb-19
4781,1224,23,22,741,7,792,25-Feb-19
4782,992,30,14,1003,1,801,26-Feb-19
4783,1123,22,11,608,2,794,27-Feb-19
4784,1399,23,11,571,3,810,28-Feb-19
4785,1491,19,19,563,4,795,01-Mar-19
4786,501,33,18,936,5,793,02-Mar-19
4787,1333,21,12,806,6,805,03-Mar-19
4788,635,31,15,1075,7,791,04-Mar-19
4789,1137,22,16,563,1,805,05-Mar-19
4790,1428,23,15,553,2,798,06-Mar-19
4791,731,28,15,931,3,799,07-Mar-19
4792,647,31,17,927,4,809,08-Mar-19
4793,603,30,16,970,5,793,09-Mar-19
4794,773,33,23,1089,6,796,10-Mar-19
4795,1472,20,14,766,7,806,11-Mar-19
4796,1123,23,22,511,1,795,12-Mar-19
4797,1394,21,12,563,2,800,13-Mar-19
4798,1092,20,12,535,3,807,14-Mar-19
4799,1416,21,17,591,4,805,15-Mar-19
4800,1262,22,15,564,5,801,16-Mar-19
4801,1500,22,11,692,6,810,17-Mar-19
4802,748,34,11,1165,7,803,18-Mar-19
4803,1305,23,22,508,1,797,19-Mar-19
4804,1311,22,12,616,2,809,20-Mar-19
4805,1018,19,12,595,3,807,21-Mar-19
4806,835,31,22,968,4,794,22-Mar-19
4807,510,32,13,972,5,804,23-Mar-19
4808,685,30,17,1135,6,790,24-Mar-19
4809,762,25,18,1102,7,807,25-Mar-19
4810,1366,22,21,481,1,810,26-Mar-19
4811,1099,21,14,610,2,808,27-Mar-19
4812,1389,21,15,594,3,796,28-Mar-19
4813,886,31,22,899,4,791,29-Mar-19
4814,767,34,17,961,5,808,30-Mar-19
4815,1274,20,24,582,6,806,31-Mar-19
4816,1180,21,18,745,7,791,01-Apr-19
4817,1044,22,19,515,1,790,02-Apr-19
4818,893,27,19,944,2,794,03-Apr-19
4819,708,27,13,985,3,808,04-Apr-19
4820,735,26,12,978,4,797,05-Apr-19
4821,627,25,10,971,5,791,06-Apr-19
4822,1246,23,10,708,6,796,07-Apr-19
4823,1323,22,20,690,7,806,08-Apr-19
4824,993,32,15,981,1,803,09-Apr-19
4825,1116,20,13,555,2,808,10-Apr-19
4826,1289,23,17,578,3,799,11-Apr-19
4827,1490,22,21,569,4,799,12-Apr-19
4828,531,30,16,920,5,802,13-Apr-19
4829,1091,22,11,675,6,802,14-Apr-19
4830,1025,22,13,738,7,793,15-Apr-19
4831,1499,19,25,478,1,801,16-Apr-19
4832,1233,20,12,568,2,808,17-Apr-19
4833,705,32,13,916,3,809,18-Apr-19
4834,1387,19,19,525,4,796,19-Apr-19
4835,790,28,15,967,5,794,20-Apr-19
4836,927,29,20,1078,6,806,21-Apr-19
4837,850,28,14,1056,7,807,22-Apr-19
4838,1068,20,13,530,1,795,23-Apr-19
4839,1056,21,24,527,2,803,24-Apr-19
4840,1369,23,13,512,3,794,25-Apr-19
4841,1357,21,22,486,4,806,26-Apr-19
4842,1409,20,25,529,5,796,27-Apr-19
4843,532,33,16,1151,6,801,28-Apr-19
4844,1089,20,16,671,7,807,29-Apr-19
4845,1410,19,23,535,1,809,30-Apr-19
4846,1004,23,21,507,2,804,01-May-19
4847,877,34,22,929,3,801,02-May-19
4848,745,32,16,912,4,805,03-May-19
4849,726,33,17,956,5,805,04-May-19
4850,718,34,23,1050,6,805,05-May-19
4851,772,30,10,1092,7,792,06-May-19
4852,883,34,10,1005,1,793,07-May-19
4853,1239,21,25,567,2,795,08-May-19
4854,790,29,18,1000,3,808,09-May-19
4855,566,28,23,966,4,795,10-May-19
4856,804,31,11,924,5,805,11-May-19
4857,843,26,12,1114,6,795,12-May-19
4858,1146,19,20,674,7,790,13-May-19
4859,1362,22,14,584,1,805,14-May-19
4860,1028,22,21,568,2,803,15-May-19
4861,1312,19,11,585,3,793,16-May-19
4862,1268,20,23,490,4,792,17-May-19
4863,1105,20,24,549,5,795,18-May-19
4864,1490,23,12,673,6,801,19-May-19
4865,1324,20,12,699,7,808,20-May-19
4866,674,33,15,1005,1,806,21-May-19
4867,1338,20,15,531,2,800,22-May-19
4868,869,25,16,990,3,794,23-May-19
4869,1371,23,10,563,4,791,24-May-19
4870,503,33,11,941,5,793,25-May-19
4871,687,25,21,1079,6,804,26-May-19
4872,815,27,18,1144,7,791,27-May-19
4873,1120,20,16,552,1,797,28-May-19
4874,694,33,22,916,2,806,29-May-19
4875,1152,19,20,479,3,800,30-May-19
4876,932,27,12,925,4,793,31-May-19
4877,1160,23,15,547,5,810,01-Jun-19
4878,880,31,23,1076,6,806,02-Jun-19
4879,888,32,22,1161,7,804,03-Jun-19
4880,774,27,18,956,1,805,04-Jun-19
4881,868,34,20,947,2,798,05-Jun-19
4882,776,25,13,919,3,793,06-Jun-19
4883,1262,19,14,602,4,805,07-Jun-19
4884,919,34,11,971,5,804,08-Jun-19
4885,517,29,20,1089,6,798,09-Jun-19
4886,584,31,14,1116,7,790,10-Jun-19
4887,1195,22,13,609,1,800,11-Jun-19
4888,1012,19,11,609,2,801,12-Jun-19
4889,573,28,22,955,3,803,13-Jun-19
4890,694,27,12,949,4,807,14-Jun-19
4891,1107,21,11,613,5,808,15-Jun-19
4892,844,31,10,1096,6,810,16-Jun-19
4893,695,26,23,1060,7,791,17-Jun-19
4894,1077,20,19,550,1,809,18-Jun-19
4895,1430,21,10,514,2,794,19-Jun-19
4896,1315,22,19,550,3,804,20-Jun-19
4897,913,29,10,939,4,800,21-Jun-19
4898,1335,19,18,601,5,805,22-Jun-19
4899,547,31,19,1137,6,792,23-Jun-19
4900,983,28,12,1090,7,792,24-Jun-19
4901,780,26,21,936,1,808,25-Jun-19
4902,1318,23,15,595,2,791,26-Jun-19
4903,1086,22,13,607,3,799,27-Jun-19
4904,597,34,22,966,4,790,28-Jun-19
4905,1472,21,17,607,5,797,29-Jun-19
4906,882,29,15,1153,6,792,30-Jun-19
4907,1386,21,11,742,7,792,01-Jul-19
4908,1385,19,22,480,1,802,02-Jul-19
4909,1138,19,20,569,2,807,03-Jul-19
4910,917,31,21,961,3,801,04-Jul-19
4911,1283,21,24,548,4,794,05-Jul-19
4912,1297,22,19,519,5,807,06-Jul-19
4913,1491,20,15,674,6,804,07-Jul-19
4914,1017,19,24,702,7,793,08-Jul-19
4915,602,34,14,926,1,805,09-Jul-19
4916,811,33,25,892,2,797,10-Jul-19
4917,699,30,14,1004,3,800,11-Jul-19
4918,1417,19,15,530,4,804,12-Jul-19
4919,1307,23,23,498,5,795,13-Jul-19
4920,615,28,10,1160,6,803,14-Jul-19
4921,1049,21,18,723,7,797,15-Jul-19
4922,1256,19,25,560,1,792,16-Jul-19
4923,556,26,22,883,2,807,17-Jul-19
4924,1203,19,12,609,3,792,18-Jul-19
4925,1109,23,22,514,4,802,19-Jul-19
4926,1011,20,22,502,5,795,20-Jul-19
4927,1246,21,21,730,6,796,21-Jul-19
4928,1158,20,13,785,7,809,22-Jul-19
4929,795,30,13,916,1,790,23-Jul-19
4930,644,33,16,919,2,798,24-Jul-19
4931,829,31,19,1010,3,804,25-Jul-19
4932,1087,19,24,543,4,810,26-Jul-19
4933,836,25,20,930,5,793,27-Jul-19
4934,1104,22,13,677,6,804,28-Jul-19
4935,743,29,12,1089,7,793,29-Jul-19
4936,1414,19,18,563,1,803,30-Jul-19
4937,1494,21,10,583,2,807,31-Jul-19
4938,1099,21,17,585,3,794,01-Aug-19
4939,860,34,10,1006,4,809,02-Aug-19
4940,603,30,24,960,5,803,03-Aug-19
4941,1010,20,21,736,6,804,04-Aug-19
4942,683,25,21,1059,7,793,05-Aug-19
4943,1039,19,14,599,1,802,06-Aug-19
4944,1396,23,12,549,2,808,07-Aug-19
4945,1051,23,10,530,3,810,08-Aug-19
4946,886,26,21,955,5,806,09-Aug-19
4947,744,33,10,1056,6,799,10-Aug-19
4948,740,34,19,1202,7,797,11-Aug-19
4949,1121,20,22,537,1,796,12-Aug-19
4950,1177,19,25,565,2,802,13-Aug-19
4951,747,34,18,949,3,802,14-Aug-19
4952,1371,23,24,560,4,801,15-Aug-19
4953,940,31,15,954,5,792,16-Aug-19
4954,906,27,14,1101,6,810,17-Aug-19
4955,1398,21,25,662,7,809,18-Aug-19
4956,617,25,16,960,1,798,19-Aug-19
4957,777,33,22,881,2,799,20-Aug-19
4958,1002,21,18,604,3,805,21-Aug-19
4959,804,34,11,976,4,793,22-Aug-19
4960,633,33,17,953,5,800,23-Aug-19
4961,1134,21,11,765,6,794,24-Aug-19
4962,1034,23,19,700,7,804,25-Aug-19
4963,1011,21,10,589,1,792,26-Aug-19
4964,1472,19,16,602,2,804,27-Aug-19
4965,718,33,23,968,3,794,28-Aug-19
4966,1054,19,18,595,4,800,29-Aug-19
4967,1268,20,25,546,5,798,30-Aug-19
4968,860,27,22,1075,6,802,31-Aug-19
4969,842,26,24,1108,7,801,01-Sep-19
4970,1369,23,15,534,1,804,02-Sep-19
4971,951,26,12,939,2,804,03-Sep-19
4972,1410,20,19,542,3,797,04-Sep-19
4973,1318,20,21,571,4,807,05-Sep-19
4974,1309,20,18,614,5,798,06-Sep-19
4975,1325,19,15,722,6,809,07-Sep-19
4976,805,31,16,1167,7,807,08-Sep-19
4977,963,34,17,958,1,793,09-Sep-19
4978,1144,19,22,532,2,797,10-Sep-19
4979,997,32,23,966,3,810,11-Sep-19
4980,1162,19,12,529,4,805,12-Sep-19
4981,655,33,15,959,5,799,13-Sep-19
4982,1186,19,13,676,6,805,14-Sep-19
4983,1025,20,16,686,7,805,15-Sep-19
4984,806,28,12,958,1,796,16-Sep-19
4985,1499,22,23,520,2,810,17-Sep-19
4986,734,26,15,998,3,810,18-Sep-19
4987,508,31,11,937,4,792,19-Sep-19
4988,1469,19,14,603,5,799,20-Sep-19
4989,1363,21,21,612,6,804,21-Sep-19
4990,883,33,10,1074,7,806,22-Sep-19
4991,1388,23,24,514,1,803,23-Sep-19
4992,1182,19,12,544,2,809,24-Sep-19
4993,578,28,20,954,3,804,25-Sep-19
4994,1072,20,16,552,4,794,26-Sep-19
4995,1269,19,22,527,5,801,27-Sep-19
4996,522,33,23,1117,6,793,28-Sep-19
4997,1017,23,17,767,7,793,29-Sep-19
4998,958,32,10,1001,1,807,30-Sep-19
4999,1439,19,21,533,2,808,01-Oct-19
5000,1489,21,17,598,3,809,02-Oct-19
5001,630,25,19,980,4,792,03-Oct-19
5002,825,30,10,950,5,799,04-Oct-19
5003,664,33,23,1079,6,798,05-Oct-19
5004,550,25,14,1026,7,800,06-Oct-19
5005,973,25,25,876,1,806,07-Oct-19
5006,1342,21,21,541,2,802,08-Oct-19
5007,731,28,20,890,3,793,09-Oct-19
5008,1397,21,10,567,4,799,10-Oct-19
5009,762,30,19,967,5,805,11-Oct-19
5010,994,32,10,1084,6,803,12-Oct-19
5011,1163,21,16,621,7,803,13-Oct-19
5012,583,26,15,923,1,791,14-Oct-19
5013,616,33,24,913,2,801,15-Oct-19
5014,1126,22,16,520,3,805,16-Oct-19
5015,1082,22,10,568,4,806,17-Oct-19
5016,662,31,12,916,5,800,18-Oct-19
5017,1425,23,22,669,6,799,19-Oct-19
5018,588,27,23,1141,7,791,20-Oct-19
5019,1257,22,25,550,1,801,21-Oct-19
5020,1028,19,19,583,2,807,22-Oct-19
5021,1063,20,20,521,3,793,23-Oct-19
5022,908,28,14,965,4,791,24-Oct-19
5023,549,33,23,927,5,807,25-Oct-19
5024,1178,23,11,678,6,798,26-Oct-19
5025,1021,23,19,727,7,797,27-Oct-19
5026,588,31,15,964,1,797,28-Oct-19
5027,854,31,12,925,2,795,29-Oct-19
5028,765,33,16,980,3,810,30-Oct-19
5029,1283,19,20,529,4,799,31-Oct-19
5030,665,30,15,941,5,810,01-Nov-19
5031,1052,19,10,795,6,809,02-Nov-19
5032,654,33,12,1127,7,805,03-Nov-19
5033,995,28,17,1001,1,803,04-Nov-19
5034,750,27,23,955,2,793,05-Nov-19
5035,1237,21,25,549,3,795,06-Nov-19
5036,957,28,11,922,4,791,07-Nov-19
5037,1102,19,14,562,5,802,08-Nov-19
5038,1199,21,11,784,6,794,09-Nov-19
5039,1338,19,17,765,7,803,10-Nov-19
5040,1270,21,10,572,1,796,11-Nov-19
5041,928,31,18,924,2,800,12-Nov-19
5042,1351,22,12,556,3,808,13-Nov-19
5043,1309,20,22,536,4,807,14-Nov-19
5044,864,33,10,989,5,808,15-Nov-19
5045,536,26,25,1106,6,808,16-Nov-19
5046,720,31,16,1054,7,790,17-Nov-19
5047,1363,21,20,526,1,805,18-Nov-19
5048,1071,22,16,527,2,794,19-Nov-19
5049,1275,23,21,501,3,807,20-Nov-19
5050,1072,20,12,597,4,794,21-Nov-19
5051,522,34,25,920,5,802,22-Nov-19
5052,517,31,24,1070,6,801,23-Nov-19
5053,579,30,21,1144,7,796,24-Nov-19
5054,855,29,21,956,1,802,25-Nov-19
5055,602,27,17,998,2,804,26-Nov-19
5056,932,29,16,1006,3,804,27-Nov-19
5057,1428,23,17,537,4,802,28-Nov-19
5058,1332,23,21,532,5,792,29-Nov-19
5059,964,26,14,1210,6,801,30-Nov-19
5060,1256,20,14,669,7,801,01-Dec-19
5061,551,30,16,1008,1,795,02-Dec-19
5062,757,30,14,985,2,809,03-Dec-19
5063,1273,22,16,573,3,792,04-Dec-19
5064,762,28,16,955,4,804,05-Dec-19
5065,1286,19,18,538,5,810,06-Dec-19
5066,1486,20,14,744,6,798,07-Dec-19
5067,613,27,18,1104,7,810,08-Dec-19
5068,975,28,13,925,1,798,09-Dec-19
5069,1325,21,14,569,2,791,10-Dec-19
5070,1446,23,21,565,3,808,11-Dec-19
5071,750,25,23,954,4,803,12-Dec-19
5072,557,34,11,998,5,798,13-Dec-19
5073,1213,20,10,789,6,794,14-Dec-19
5074,816,34,24,1123,7,809,15-Dec-19
5075,1446,23,25,511,1,791,16-Dec-19
5076,706,25,13,1002,2,793,17-Dec-19
5077,1306,20,22,512,3,804,18-Dec-19
5078,916,28,23,881,4,804,19-Dec-19
5079,983,27,20,927,5,793,20-Dec-19
5080,672,34,13,1179,6,797,21-Dec-19
5081,1293,20,20,628,7,792,22-Dec-19
5082,1176,23,19,584,1,797,23-Dec-19
5083,816,30,10,946,2,790,24-Dec-19
5084,662,28,12,964,3,790,25-Dec-19
5085,954,32,17,1006,4,802,26-Dec-19
5086,1314,20,23,500,5,796,27-Dec-19
5087,1051,19,13,649,6,794,28-Dec-19
5088,1187,19,12,714,7,800,29-Dec-19
5089,1029,19,19,530,1,799,30-Dec-19
5090,692,25,21,877,2,794,31-Dec-19
5091,618,27,17,1013,3,803,01-Jan-20
5092,854,32,21,938,4,805,02-Jan-20
5093,1096,22,10,556,5,807,03-Jan-20
5094,1196,21,23,643,6,791,04-Jan-20
5095,547,25,18,1148,7,791,05-Jan-20
5096,671,25,18,961,1,805,06-Jan-20
5097,1420,20,12,571,2,798,07-Jan-20
5098,727,32,10,922,3,801,08-Jan-20
5099,738,29,11,1007,4,803,09-Jan-20
5100,1219,21,15,571,5,808,10-Jan-20
5101,637,31,24,989,6,794,11-Jan-20
5102,850,34,18,1088,7,797,12-Jan-20
5103,924,30,22,890,1,798,13-Jan-20
5104,944,31,21,938,2,807,14-Jan-20
5105,1251,21,22,521,3,806,15-Jan-20
5106,661,26,14,939,4,799,16-Jan-20
5107,1301,23,18,582,5,806,17-Jan-20
5108,840,27,15,1090,6,809,18-Jan-20
5109,540,34,19,1139,7,800,19-Jan-20
5110,817,31,15,944,1,802,20-Jan-20
5111,779,34,15,933,2,794,21-Jan-20
5112,934,32,11,955,3,799,22-Jan-20
5113,914,28,15,963,4,800,23-Jan-20
5114,1389,20,18,752,6,807,24-Jan-20
5115,886,29,25,1097,7,794,25-Jan-20
5116,893,27,15,974,1,805,26-Jan-20
5117,902,31,14,919,2,793,27-Jan-20
5118,991,29,15,967,3,803,28-Jan-20
5119,606,26,21,894,4,792,29-Jan-20
5120,734,33,16,963,5,791,30-Jan-20
5121,930,31,11,1129,6,792,31-Jan-20
5122,940,29,17,1140,7,794,01-Feb-20
5123,1347,20,17,552,1,803,02-Feb-20
5124,1268,21,23,535,2,797,03-Feb-20
5125,834,28,24,970,3,792,04-Feb-20
5126,753,32,11,957,4,798,05-Feb-20
5127,573,34,24,938,5,806,06-Feb-20
5128,889,26,14,1196,6,791,07-Feb-20
5129,1109,21,25,739,7,794,08-Feb-20
5130,1348,23,17,516,1,800,09-Feb-20
5131,633,26,11,997,2,807,10-Feb-20
5132,1227,20,21,563,3,799,11-Feb-20
5133,1423,22,25,484,4,795,12-Feb-20
5134,1100,23,20,536,5,794,13-Feb-20
5135,1313,19,20,681,6,791,14-Feb-20
5136,1271,20,10,781,7,807,15-Feb-20
5137,930,31,24,937,1,798,16-Feb-20
5138,773,25,23,892,2,802,17-Feb-20
5139,1270,23,24,543,3,805,18-Feb-20
5140,670,25,13,959,4,794,19-Feb-20
5141,1474,21,20,477,5,793,20-Feb-20
5142,1037,20,18,714,6,791,21-Feb-20
5143,991,31,25,1083,7,795,22-Feb-20
5144,909,33,17,941,1,807,23-Feb-20
5145,883,32,17,933,2,796,24-Feb-20
5146,1365,23,14,587,3,803,25-Feb-20
5147,654,31,22,952,4,795,26-Feb-20
5148,748,31,13,961,5,805,27-Feb-20
5149,844,29,12,1091,6,800,28-Feb-20
5150,687,31,18,1190,7,799,29-Feb-20
5151,1233,23,17,516,1,794,01-Mar-20
5152,1451,22,15,613,2,797,02-Mar-20
5153,960,29,22,937,3,798,03-Mar-20
5154,877,26,25,909,4,795,04-Mar-20
5155,700,29,11,998,5,806,05-Mar-20
5156,1307,23,23,720,6,796,06-Mar-20
5157,967,26,21,1085,7,797,07-Mar-20
5158,772,25,18,973,1,790,08-Mar-20
5159,812,28,12,1010,2,791,09-Mar-20
5160,639,32,13,956,3,799,10-Mar-20
5161,864,32,24,895,4,803,11-Mar-20
5162,1150,23,23,505,5,792,12-Mar-20
5163,525,29,24,1051,6,807,13-Mar-20
5164,868,29,23,1065,7,800,14-Mar-20
5165,576,28,20,956,1,801,15-Mar-20
5166,1016,19,23,526,2,792,16-Mar-20
5167,902,28,17,963,3,799,17-Mar-20
5168,1193,21,21,497,4,793,18-Mar-20
5169,1424,20,20,567,5,809,19-Mar-20
5170,814,34,12,1069,6,798,20-Mar-20
5171,1473,23,10,770,7,804,21-Mar-20
5172,1480,21,20,507,1,809,22-Mar-20
5173,1236,19,17,616,2,797,23-Mar-20
5174,540,30,22,891,3,802,24-Mar-20
5175,928,26,19,990,4,800,25-Mar-20
5176,853,31,14,934,5,808,26-Mar-20
5177,1329,21,24,751,6,802,27-Mar-20
5178,776,27,16,1107,7,800,28-Mar-20
5179,554,26,15,998,1,808,29-Mar-20
5180,697,29,18,914,2,802,30-Mar-20
5181,1372,23,12,580,3,801,31-Mar-20
5182,932,28,14,963,4,805,01-Apr-20
5183,588,31,24,889,5,796,02-Apr-20
5184,1340,23,13,690,6,807,03-Apr-20
5185,894,28,15,1062,7,791,04-Apr-20
5186,1223,22,21,511,1,805,05-Apr-20
5187,726,26,11,935,2,796,06-Apr-20
5188,584,29,11,964,3,806,07-Apr-20
5189,1014,23,10,527,4,803,08-Apr-20
5190,658,25,12,977,5,793,09-Apr-20
5191,1181,22,12,733,6,795,10-Apr-20
5192,794,31,23,1102,7,806,11-Apr-20
5193,1029,22,13,539,1,801,12-Apr-20
5194,1060,20,13,606,2,809,13-Apr-20
5195,1069,21,17,536,3,793,14-Apr-20
5196,1140,21,10,614,4,801,15-Apr-20
5197,1434,23,13,597,5,801,16-Apr-20
5198,918,32,15,1073,6,793,17-Apr-20
5199,887,28,22,1076,7,790,18-Apr-20
5200,1150,21,20,567,1,803,19-Apr-20
5201,837,28,19,982,2,793,20-Apr-20
5202,1165,22,12,525,3,796,21-Apr-20
5203,663,29,13,1005,4,798,22-Apr-20
5204,1216,21,19,581,5,809,23-Apr-20
5205,849,34,19,1154,6,801,24-Apr-20
5206,923,26,20,1024,7,799,25-Apr-20
5207,1351,22,12,616,1,797,26-Apr-20
5208,1260,21,21,486,2,795,27-Apr-20
5209,1223,23,21,491,3,790,28-Apr-20
5210,923,27,24,949,4,801,29-Apr-20
5211,1351,22,23,496,5,804,30-Apr-20
5212,872,25,21,1062,6,805,01-May-20
5213,1065,19,12,708,7,797,02-May-20
5214,1188,21,22,479,1,803,03-May-20
5215,637,30,12,945,2,805,04-May-20
5216,936,27,10,1000,3,799,05-May-20
5217,1161,23,10,610,4,805,06-May-20
5218,1227,22,10,544,5,801,07-May-20
5219,749,31,14,1125,6,793,08-May-20
5220,1252,21,19,725,7,810,09-May-20
5221,1073,23,12,604,1,790,10-May-20
5222,634,31,15,1000,2,793,11-May-20
5223,1328,22,22,523,3,797,12-May-20
5224,1351,22,10,512,4,800,13-May-20
5225,506,33,19,989,5,807,14-May-20
5226,510,25,12,1104,6,794,15-May-20
5227,1070,20,17,714,7,804,16-May-20
5228,559,32,19,967,1,792,17-May-20
5229,1065,21,17,605,2,807,18-May-20
5230,990,25,13,972,3,806,19-May-20
5231,891,34,25,958,4,795,20-May-20
5232,1211,23,16,588,5,808,21-May-20
5233,1495,20,25,748,6,810,22-May-20
5234,819,31,23,1036,7,803,23-May-20
5235,890,33,18,926,1,800,24-May-20
5236,553,34,10,939,2,809,25-May-20
5237,871,26,21,929,3,790,26-May-20
5238,1305,21,18,598,4,800,27-May-20
5239,1296,19,13,584,5,796,28-May-20
5240,1232,22,14,748,6,790,29-May-20
5241,1420,19,17,738,7,803,30-May-20
5242,899,32,16,941,1,809,31-May-20
5243,916,25,18,998,2,810,01-Jun-20
5244,1110,19,19,602,3,794,02-Jun-20
5245,626,26,12,916,4,798,03-Jun-20
5246,825,33,16,928,5,806,04-Jun-20
5247,1293,20,22,704,6,808,05-Jun-20
5248,1272,20,22,674,7,805,06-Jun-20
5249,616,25,14,960,1,796,07-Jun-20
5250,763,26,23,876,2,794,08-Jun-20
5251,1146,23,23,518,3,805,09-Jun-20
5252,833,29,14,1009,4,795,10-Jun-20
5253,567,27,14,961,5,795,11-Jun-20
5254,1067,19,25,673,6,793,12-Jun-20
5255,1166,22,24,675,7,808,13-Jun-20
5256,780,30,13,931,1,798,14-Jun-20
5257,617,32,16,922,2,794,15-Jun-20
5258,1165,19,21,535,3,790,16-Jun-20
5259,1074,22,16,598,4,798,17-Jun-20
5260,900,30,24,926,5,790,18-Jun-20
5261,789,32,13,1137,6,801,19-Jun-20
5262,969,30,13,1132,7,803,20-Jun-20
5263,818,29,15,917,1,794,21-Jun-20
5264,837,26,19,980,2,798,22-Jun-20
5265,1173,20,15,577,3,810,23-Jun-20
5266,842,34,21,914,4,806,24-Jun-20
5267,811,26,22,960,5,808,25-Jun-20
5268,942,28,23,1157,6,802,26-Jun-20
5269,856,32,20,1089,7,808,27-Jun-20
5270,706,30,17,924,1,804,28-Jun-20
5271,653,26,24,955,2,790,29-Jun-20
5272,1408,22,10,525,3,799,30-Jun-20
5273,1393,19,12,596,4,797,01-Jul-20
5274,698,30,25,889,5,793,02-Jul-20
5275,1063,19,15,681,6,802,03-Jul-20
5276,996,33,22,1157,7,795,04-Jul-20
5277,716,25,19,923,1,790,05-Jul-20
5278,1245,22,25,553,2,790,06-Jul-20
5279,663,31,25,933,3,803,07-Jul-20
5280,986,27,22,927,4,799,08-Jul-20
5281,1421,22,16,549,5,790,09-Jul-20
5282,1054,23,11,731,7,791,10-Jul-20
5283,1074,22,13,530,1,806,11-Jul-20
5284,769,29,14,968,2,804,12-Jul-20
5285,926,33,17,914,3,792,13-Jul-20
5286,774,34,23,948,4,793,14-Jul-20
5287,1094,22,23,555,5,806,15-Jul-20
5288,637,34,24,1102,6,809,16-Jul-20
5289,525,26,18,1110,7,808,17-Jul-20
5290,1294,20,14,556,1,790,18-Jul-20
5291,769,28,24,874,2,800,19-Jul-20
5292,563,29,14,945,3,794,20-Jul-20
5293,946,32,14,937,4,794,21-Jul-20
5294,1451,19,11,613,5,802,22-Jul-20
5295,706,29,20,1106,6,796,23-Jul-20
5296,1351,20,19,644,7,808,24-Jul-20
5297,562,30,22,910,1,795,25-Jul-20
5298,1488,21,12,534,2,790,26-Jul-20
5299,1013,19,12,551,3,795,27-Jul-20
5300,758,30,12,1016,4,802,28-Jul-20
5301,1054,22,14,556,5,794,29-Jul-20
5302,1150,20,15,718,6,796,30-Jul-20
5303,925,31,12,1193,7,791,31-Jul-20
5304,526,34,24,940,1,791,01-Aug-20
5305,542,30,13,962,2,805,02-Aug-20
5306,888,32,13,937,3,802,03-Aug-20
5307,1060,21,11,525,4,797,04-Aug-20
5308,1380,22,16,556,5,796,05-Aug-20
5309,1215,20,17,705,6,799,06-Aug-20
5310,524,26,23,1091,7,810,07-Aug-20
5311,1331,21,18,603,1,810,08-Aug-20
5312,1383,21,20,474,2,806,09-Aug-20
5313,1068,20,22,482,3,790,10-Aug-20
5314,1479,19,20,504,4,790,11-Aug-20
